Name	ER-ERR1084763	ER-ERR1084764	ER-ERR1084765	ER-ERR1084775	ER-ERR1084805	ER-ERR1084806	ER-ERR1084811	TN-ERR1084766	TN-ERR1084768	TN-ERR1084798	TN-ERR1084799	TN-ERR1084800	TN-ERR1084801	TN-ERR1084802	TN-ERR1084803	TN-ERR1084804	TN-ERR1084807	TN-ERR1084808	TN-ERR1084809	TN-ERR1084810
ENSG00000235655	132	174	178	380	300	499	102	24	162	386	291	136	900	237	290	186	126	84	132	46
ENSG00000235726	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235939	0	1	1	26	77	57	4	0	0	19	9	0	16	0	16	0	8	3	21	2
ENSG00000235994	0	1	0	0	50	0	1	0	1	2	0	7	18	0	0	6	0	4	2	1
ENSG00000236008	60	85	81	258	297	128	63	0	65	0	10	49	43	0	11	20	11	6	23	1
ENSG00000236081	12	16	1	4	3	4	21	0	1499	1	298	1	2	16	64	102	146	30	17	4
ENSG00000236194	0	1	1	0	1	0	0	2	2	3	4	8	3	0	0	2	10	1	5	0
ENSG00000236444	0	4	0	0	6	2	0	0	1	8	2	0	0	4	2	1	0	1	0	0
ENSG00000236449	0	1	5	196	1	207	3	30	0	98	0	0	5	4	1	5	94	54	394	0
ENSG00000236468	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236534	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000236548	0	0	0	3	16	1	1	6	31	24	78	4	38	11	9	11	112	6	65	4
ENSG00000236565	54	72	72	71	90	59	54	6	67	54	54	88	118	59	99	145	72	77	116	7
ENSG00000236699	7	3	14	194	268	15	54	0	2	2	83	0	7	0	44	30	15	0	60	16
ENSG00000236761	0	0	0	5	0	0	0	0	0	4	3	0	1	0	2	0	0	3	0	5
ENSG00000236816	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236876	3	0	0	0	0	0	2	0	0	0	1	1	1	0	13	1	1	12	0	0
ENSG00000236943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000237037	91	119	84	116	32	75	156	17	85	102	40	116	47	67	76	56	63	23	76	157
ENSG00000237070	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237515	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000237604	3	1	0	3	0	0	0	0	4	1	6	7	33	0	3	45	2	1	4	1
ENSG00000237669	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237798	1	0	2	37	2	29	1	154	0	42	1	0	10	15	2	51	27	7	77	0
ENSG00000237975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000237978	0	1	1	105	19	129	10	2	0	83	46	44	123	0	0	65	0	37	54	12
ENSG00000238266	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000238272	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000238430	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
ENSG00000239218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000239219	0	1	0	0	0	1	0	0	0	3	1	0	0	2	6	1	3	0	5	1
ENSG00000239264	141	104	155	29	273	35	60	18	183	373	803	500	33	60	216	122	302	126	39	13
ENSG00000239322	5	0	5	2	0	0	0	4	40	6	6	0	4	0	0	8	12	1	8	10
ENSG00000239335	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000239415	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000239527	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239789	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000239809	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240766	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000240891	0	0	0	39	5	53	2	11	0	19	0	1	0	1	0	13	5	51	0	0
ENSG00000240925	1	1	0	2	10	7	0	1	0	0	1	0	0	0	4	4	2	4	2	0
ENSG00000240990	0	0	0	0	2	0	13	70	691	2	22	380	0	0	15	2	135	86	14	1
ENSG00000241288	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241357	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000241666	0	0	0	0	0	0	0	1	226	0	11	0	88	0	0	44	0	0	24	0
ENSG00000241732	0	0	0	0	0	0	0	8	0	45	0	28	1	27	29	2	21	6	12	0
ENSG00000242113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000242320	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242675	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242715	0	0	5	0	14	9	0	3	20	8	8	36	47	1	20	104	1	9	15	0
ENSG00000242970	0	0	0	0	2	4	0	0	2	0	0	0	0	0	0	1	0	0	2	0
ENSG00000243319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000243404	4	2	6	8	19	13	2	12	18	16	16	4	4	13	8	8	6	16	24	0
ENSG00000243445	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	2	0	0	0
ENSG00000243536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000243753	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	4	1
ENSG00000243766	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000243896	2	2	6	2	2	0	6	0	7	3	15	1	9	0	0	12	18	7	3	0
ENSG00000244383	1	4	4	5	0	8	4	0	14	657	3	10	39	0	323	2	17	2	107	3468
ENSG00000244405	0	0	0	0	0	0	0	0	27	0	3	2	2	6	0	5	40	16	11	0
ENSG00000244479	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
ENSG00000244503	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000244693	1	3	4	1	2	0	2	0	0	0	2	1	16	2	7	0	12	7	2	2
ENSG00000244730	2	6	6	8	17	3	4	1	0	2	8	0	4	0	0	2	6	1	2	0
ENSG00000245025	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245205	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
ENSG00000245532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000245651	0	0	1	0	1	0	0	111	1	9	27	0	1	0	108	19	2	0	12	1
ENSG00000245768	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000245848	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245857	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000245970	3	0	1	3	0	0	0	22	1	0	0	0	0	0	2	1	2	0	0	27
ENSG00000247556	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000247728	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248099	0	0	0	20	76	20	8	0	25	13	12	5	93	18	19	11	22	42	23	186
ENSG00000248124	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0
ENSG00000248278	3	1	1	2	0	2	0	0	0	0	2	1	4	1	0	0	4	0	0	0
ENSG00000248360	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248458	0	0	0	0	0	0	0	11	0	7	14	0	4	0	0	1	3	0	2	0
ENSG00000248498	0	3	4	2	0	0	5	14	0	60	0	75	68	0	29	316	29	0	0	0
ENSG00000248527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000248778	5	5	12	124	274	9	74	0	5	1	94	2	6	1	60	22	12	0	62	217
ENSG00000249031	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2
ENSG00000249115	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000249264	1	2	11	1	5	3	0	0	7	8	0	7	2	4	7	9	1	2	4	0
ENSG00000249267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000249304	0	0	0	0	1	1	0	7	3	0	0	0	0	7	0	0	0	0	0	0
ENSG00000249395	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000249855	6	2	1	8	5	0	10	0	6	1	0	0	2	2	2	4	0	4	4	0
ENSG00000249898	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000249916	0	0	1	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250162	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250182	0	1	2	0	2	1	0	0	0	5	2	4	2	1	3	3	2	0	1	0
ENSG00000250328	0	0	0	2	10	1	2	31	0	1	0	0	2	0	0	0	0	1	0	0
ENSG00000250568	0	0	0	2	3	3	0	0	0	0	0	3	4	0	3	0	1	0	2	0
ENSG00000250620	0	0	0	0	0	0	0	2	57	30	1	0	141	0	48	74	0	0	150	0
ENSG00000250705	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250909	7	28	15	7	13	10	9	44	11	27	9	13	25	7	19	0	34	2	14	17
ENSG00000250966	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
ENSG00000251056	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000251118	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000251161	0	2	6	10	1	12	4	0	6	4	15	10	12	1	5	15	20	0	10	0
ENSG00000251292	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000251320	0	0	0	0	0	0	0	1	41	17	49	37	28	3	4	39	21	0	18	328
ENSG00000251533	0	0	0	1	42	117	2	3	0	24	0	0	75	27	40	75	46	0	50	0
ENSG00000251562	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000251639	0	0	0	6	4	130	0	0	0	0	0	0	0	0	0	29	0	0	41	0
ENSG00000251930	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
ENSG00000252445	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000252560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000253106	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000253187	0	0	0	0	55	0	68	652	1682	19	2	416	0	0	2	4	141	56	52	0
ENSG00000253293	0	0	0	0	60	0	141	170	2058	16	3	429	0	0	3	0	160	57	50	0
ENSG00000253313	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000253364	0	5	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253508	0	0	0	0	0	0	0	37	28	0	0	19	0	0	1	0	7	2	0	2
ENSG00000253552	0	0	0	0	6	0	0	205	590	10	0	13	0	0	25	119	124	137	61	18
ENSG00000253649	0	0	0	8	1	0	0	14	10	8	23	8	42	2	8	0	58	345	60	18
ENSG00000253831	0	0	0	1	0	0	0	0	152	17	16	9	506	0	0	1	2	20	236	0
ENSG00000254027	0	0	0	0	50	11	87	88	116	40	86	91	72	46	0	67	78	4	77	29
ENSG00000254148	0	0	0	1	0	0	0	0	167	0	61	99	16	332	0	28	136	0	86	12
ENSG00000254251	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254369	0	0	0	2	50	2	7	721	1358	382	5	569	0	1	42	346	324	58	73	0
ENSG00000254399	0	0	0	0	0	1	0	0	0	8	2	0	0	0	0	0	0	0	1	0
ENSG00000254502	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000254556	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1
ENSG00000254607	0	0	0	1	0	0	1	0	39	3	1	17	6	10	0	44	40	0	4	43
ENSG00000254614	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254620	0	0	0	8	1	0	2	0	5	10	0	1	0	0	0	0	0	0	0	36
ENSG00000254680	52	46	39	76	109	9	13	103	49	85	209	20	47	37	70	145	73	332	198	632
ENSG00000254717	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254786	0	0	0	2	0	0	4	0	7	21	12	0	2	0	2	6	4	0	13	0
ENSG00000254839	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0	0
ENSG00000254877	0	0	0	1	0	1	2	0	4	40	13	8	4	0	2	27	2	0	24	1
ENSG00000254932	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254936	0	0	0	5	0	0	0	0	4	4	0	0	0	13	0	0	1	8	0	3
ENSG00000255112	727	700	588	1478	2099	829	873	378	1336	1016	2446	1469	1512	816	819	1520	2475	845	1430	512
ENSG00000255151	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000255189	0	0	0	3	0	1	10	2	22	51	18	2	6	2	21	6	4	0	55	21
ENSG00000255240	0	0	0	30	1	15	15	0	161	1001	232	60	63	3	40	170	58	0	499	2
ENSG00000255310	0	0	0	144	1	0	1	0	210	150	1	8	4	17	0	0	120	42	1	10
ENSG00000255462	0	0	0	0	8	16	0	0	0	0	0	0	2	0	14	0	8	13	1	0
ENSG00000255472	0	0	0	1	0	0	0	0	1	0	0	1	0	0	5	0	0	2	0	0
ENSG00000255523	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	1	0	1	0
ENSG00000255642	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000255882	0	0	0	0	0	0	0	70	0	0	0	0	2	1	14	1	1	0	17	3
ENSG00000256056	0	0	1	23	35	29	0	2	16	2	14	4	39	281	7	2	11	6	63	0
ENSG00000256124	1	0	0	0	0	0	8	2	239	1	176	138	18	488	0	16	218	4	117	933
ENSG00000256229	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000256262	11	17	23	29	18	29	11	0	2	10	6	6	4	0	2	9	28	6	15	8
ENSG00000256288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000256306	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	2	2
ENSG00000256576	0	0	0	67	32	2	4	2	0	0	2	17	1	10	83	7	129	33	2	1
ENSG00000256731	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	1	2	0
ENSG00000256771	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000256916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000257096	183	178	184	25	78	70	70	53	10	34	28	67	44	25	53	67	16	55	46	20
ENSG00000257178	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000257184	0	0	0	0	0	0	0	0	58	0	0	9	0	0	0	0	0	0	0	0
ENSG00000257378	0	0	0	0	0	0	0	0	3	9	3	3	0	0	0	0	0	0	1	0
ENSG00000257464	3	3	0	10	1	22	14	2	4	0	0	0	24	12	14	2	4	6	20	0
ENSG00000257500	0	0	0	0	23	0	0	218	0	0	111	12	9	0	0	10	0	0	1	99
ENSG00000257588	0	0	0	0	9	0	0	0	89	158	80	67	2	101	27	12	13	0	89	92
ENSG00000257718	0	0	0	0	0	0	0	16	0	0	0	7	4	8	0	0	3	0	0	1
ENSG00000257727	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000257851	3	4	0	4	3	0	2	18	3	0	5	2	3	1	0	5	4	0	0	17
ENSG00000257869	0	0	0	60	1	61	10	0	0	10	0	50	0	0	0	0	0	0	12	1
ENSG00000257907	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
ENSG00000257950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000258017	2121	771	660	1363	889	451	363	3114	166	533	626	453	1688	225	2572	1059	344	307	378	1676
ENSG00000258232	1417	1546	1764	4003	5210	5661	2371	9018	1974	3233	4346	1874	5159	2453	4627	3694	3958	3881	2741	6871
ENSG00000258260	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258604	0	0	0	0	0	1	0	0	11	3	2	53	8	0	0	1	0	8	12	0
ENSG00000258616	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ENSG00000258634	202	202	302	499	353	248	169	339	545	185	107	818	742	250	363	875	449	208	561	82
ENSG00000258732	0	0	0	8	0	0	0	36	10	0	0	16	57	0	33	72	63	45	10	0
ENSG00000258737	0	0	0	0	0	1	1	0	7	0	1	0	0	1	0	0	0	0	0	0
ENSG00000258739	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000258881	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000258938	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000259033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000259049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000259144	0	1	4	3	1	0	0	1	33	2	2	4	16	1	0	4	10	3	555	24
ENSG00000259175	8	5	2	1	1	0	0	0	0	4	0	2	0	1	1	5	1	0	0	0
ENSG00000259254	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259291	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000259475	12	4	2	5	10	194	8	1	12	105	42	33	8	75	14	351	63	3	14	2
ENSG00000259610	0	1	2	0	25	55	1	0	0	0	0	34	0	0	31	0	0	0	33	0
ENSG00000259612	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000259856	12	18	24	23	31	9	14	2	88	22	46	18	3	40	16	69	98	31	13	6
ENSG00000260025	0	0	8	8	8	21	17	4	60	30	26	147	105	79	146	31	7	8	57	22
ENSG00000260246	0	0	0	935	1	1	0	8	1	2	0	1	0	0	0	1	0	39	152	1
ENSG00000260266	0	0	0	0	1	0	0	4	19	0	2	1	0	0	0	1	3	1	2	0
ENSG00000260306	0	0	0	0	0	0	0	0	8	11	3	0	3	40	0	0	31	3	6	0
ENSG00000260425	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000260465	1125	1147	1268	758	929	706	991	7364	951	1012	1057	1199	1584	789	1185	1261	1598	429	1589	6189
ENSG00000260581	0	0	0	0	1	0	0	2	25	7	3	0	7	0	0	0	10	46	3	5
ENSG00000260588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000260853	65	57	82	137	178	209	118	1262	114	148	95	205	124	342	111	215	235	88	239	1201
ENSG00000260905	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
ENSG00000260927	5	2	4	5	6	2	6	28	17	16	13	11	26	12	9	7	34	8	13	34
ENSG00000260973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000261026	2	0	3	3	0	73	0	1	1	0	4	10	2	0	0	1	0	0	1	0
ENSG00000261115	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261175	0	0	0	0	0	0	0	0	321	99	22	107	104	40	8	214	131	1	104	29
ENSG00000261439	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261557	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	2	0	1	1	1
ENSG00000261655	0	0	0	0	4	1	0	11	13	10	7	1	13	0	88	46	4	70	6	2
ENSG00000261821	0	0	0	0	0	0	0	1	93	3	12	2	0	0	1	0	12	14	2	0
ENSG00000262074	0	0	0	0	6	0	0	0	14	4	1	60	1	2	18	0	3	1	3	0
ENSG00000262202	0	0	0	0	0	0	1	0	9	1	0	5	6	1	4	0	2	4	5	0
ENSG00000262728	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262777	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000263072	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263585	1350	1498	1214	1731	973	2322	1279	436	1566	1721	1057	1332	1683	2775	3351	1637	1142	293	1033	3673
ENSG00000263934	0	0	0	0	1	0	2	0	30	0	2	50	11	4	0	0	45	0	18	0
ENSG00000263940	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000263990	8	16	7	17	21	22	37	71	33	48	44	21	38	30	13	19	54	21	20	133
ENSG00000264127	0	0	0	0	0	0	0	79	0	0	11	37	0	0	399	0	2	9	14	82
ENSG00000264183	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264316	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264364	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264449	0	0	0	0	0	0	0	20	10	0	0	29	18	0	4	7	6	0	31	199
ENSG00000264720	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000264940	0	0	0	0	0	1	0	0	0	1	0	10	1	2	1	0	4	2	3	0
ENSG00000265073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000265185	0	0	0	8	0	10	6	0	112	10	0	8	172	58	98	0	592	42	196	0
ENSG00000265350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000265454	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1
ENSG00000265577	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265784	992	1176	1017	1508	1187	3913	1490	1521	156	1971	1296	1000	1169	913	2065	766	742	1023	557	3102
ENSG00000265933	0	0	0	0	0	0	0	9	0	0	20	71	0	0	1903	0	1	62	89	20
ENSG00000266140	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266345	2	2	1	4	1	4	2	0	1	6	0	5	1	10	4	3	0	1	1	0
ENSG00000266405	2	3	7	4	1	14	1	2	46	7	13	6	17	9	19	10	4	4	15	4
ENSG00000266780	0	1	1	2	0	0	0	0	0	1	1	2	0	0	1	0	1	0	0	0
ENSG00000267023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000267028	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1
ENSG00000267165	313	196	210	671	777	387	482	1285	505	437	953	548	635	419	407	646	1021	377	676	2208
ENSG00000267308	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000267356	2	1	0	0	11	8	0	131	5	54	10	18	11	14	3	8	28	6	2	54
ENSG00000267365	0	0	0	0	0	0	0	0	1	0	14	4	0	0	0	12	0	0	6	4
ENSG00000267383	0	0	1	27	10	4	2	163	41	33	41	47	1	2	158	5	39	1	11	249
ENSG00000267402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000267419	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267512	0	0	2	1	0	0	0	0	0	2	2	0	3	3	1	0	0	3	2	0
ENSG00000267576	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267580	337	415	478	608	94	253	301	47	190	362	148	97	215	33	709	80	275	202	321	36
ENSG00000267633	675	727	629	838	506	460	528	790	1406	1308	699	1728	625	686	939	2115	1291	1364	611	1601
ENSG00000267650	0	0	0	0	0	0	0	94	2	1	0	0	1	1	0	0	37	1	0	1
ENSG00000267696	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267890	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	8	2	0	0
ENSG00000267893	0	0	0	0	0	0	5	0	139	1	131	159	2	192	0	19	215	0	38	435
ENSG00000268024	0	0	0	0	0	0	0	36	0	1	0	0	14	0	1	3	0	0	3	2
ENSG00000268174	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4
ENSG00000268179	0	0	0	238	13	108	16	3	0	1	4	1	0	0	29	30	0	0	3	0
ENSG00000268205	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268220	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268686	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269018	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269044	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
ENSG00000269353	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000269821	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000269918	0	0	0	145	0	0	1	1	177	159	0	10	4	29	0	0	103	43	0	8
ENSG00000269930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000269950	0	0	0	0	1	0	0	1	5	12	18	2	32	0	16	0	1	0	3	0
ENSG00000270022	1	2	1	0	0	0	3	25	10	6	2	24	0	1	7	5	3	4	2	14
ENSG00000270028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000270071	0	0	0	0	1	0	0	0	5	3	21	3	5	0	2	0	1	0	3	2
ENSG00000270093	0	0	0	0	2	0	0	0	6	28	31	2	3	0	5	0	1	0	2	0
ENSG00000270108	2	4	4	4	32	0	3	6	0	14	9	28	0	13	3	20	28	7	0	8
ENSG00000270139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000270189	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270346	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270716	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000270919	15	29	12	7	6	0	2	0	0	6	0	11	1	7	0	22	5	0	2	1
ENSG00000270933	0	0	0	4	16	0	5	6	113	60	7	28	42	73	78	45	27	2	132	15
